,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,salary,age_log,fnlwgt_log,capital_loss_log,hours_per_week_bins,native_country
14356,3,3,9.0,1,2,0,1,1,0,1,4.060443010546419,12.085981949272046,0.0,2,1
14357,3,3,9.0,0,7,3,1,1,2174,0,3.4657359027997265,11.587968000283725,0.0,2,1
14358,3,0,12.0,1,10,0,1,1,0,0,3.4011973816621555,10.49318904964302,0.0,2,1
14359,3,2,13.0,1,3,0,1,1,0,0,3.295836866004329,11.997466659878311,0.0,2,2
14360,3,3,9.0,1,12,0,1,1,0,0,3.258096538021482,12.26786364568638,0.0,2,1
14361,2,2,13.0,2,8,1,1,0,0,0,3.258096538021482,12.194829679584126,0.0,2,1
14362,3,4,14.0,1,10,0,1,1,0,0,3.5263605246161616,12.002180098808076,0.0,2,1
14363,3,3,9.0,1,12,0,1,1,0,1,3.784189633918261,12.25492471254549,0.0,2,1
14364,3,0,12.0,2,6,1,1,1,0,0,3.4011973816621555,12.729303011358917,0.0,3,1
14365,6,3,9.0,1,2,0,1,1,0,0,3.970291913552122,11.259979706793974,0.0,2,1
14366,3,2,13.0,1,10,0,1,1,0,0,3.8066624897703196,11.62877774903587,0.0,3,1
14368,6,3,9.0,3,3,1,1,0,0,0,3.9889840465642745,10.397512837623772,0.0,2,1
14369,5,3,9.0,1,3,0,1,1,0,1,3.9512437185814275,12.253156593034687,0.0,3,1
14371,3,5,10.0,2,5,3,0,1,0,0,2.995732273553991,12.623351034590529,0.0,2,2
14372,6,4,14.0,1,8,0,1,1,0,1,3.4965075614664802,12.901574551546794,0.0,3,1
14373,3,5,10.0,2,7,3,1,0,0,0,2.995732273553991,12.202405931342549,0.0,1,1
14374,3,3,9.0,0,2,1,1,1,0,0,3.713572066704308,12.31834273500799,0.0,2,1
14375,3,3,9.0,1,12,0,1,1,0,0,3.912023005428146,12.023140902610525,0.0,2,1
14376,3,7,3.0,2,1,3,1,0,0,0,3.258096538021482,12.217027422253695,0.0,2,0
14377,6,6,16.0,2,8,2,1,0,0,1,4.30406509320417,11.392315938549663,8.211754397375197,1,1
14378,3,5,10.0,1,5,0,1,1,0,0,3.6109179126442243,11.555592156989347,0.0,2,1
14379,3,5,10.0,1,6,0,1,1,0,0,3.58351893845611,12.078523324583198,0.0,2,1
14380,3,7,7.0,1,6,0,1,1,0,0,3.1354942159291497,12.082344472514164,0.0,2,2
14382,3,3,9.0,2,5,4,1,1,0,0,3.2188758248682006,11.777610112189308,0.0,2,1
14384,3,1,11.0,2,10,4,1,1,0,0,3.1780538303479458,12.203845166539821,0.0,0,1
14385,3,2,13.0,2,10,1,1,0,0,0,3.1780538303479458,11.913994256759292,0.0,2,1
14386,3,3,9.0,2,1,3,0,0,0,0,3.1354942159291497,12.719964563407725,0.0,2,1
14388,3,5,10.0,1,2,0,1,1,0,1,3.713572066704308,12.359351516871397,0.0,2,1
14390,3,3,9.0,2,2,1,1,1,0,0,3.332204510175204,11.836956342129708,0.0,2,1
14391,0,7,8.0,1,0,0,0,1,0,0,3.295836866004329,12.107820141331725,0.0,3,1
14392,3,5,10.0,2,7,3,1,0,0,0,3.332204510175204,11.081219045656837,0.0,2,1
14393,3,2,13.0,1,8,0,1,1,0,1,3.5553480614894135,12.12986631952492,0.0,3,1
14394,3,3,9.0,2,5,1,1,1,0,0,4.2626798770413155,11.254841028957392,0.0,1,1
14395,2,6,16.0,2,8,4,1,0,0,0,3.8501476017100584,11.762913458369665,0.0,2,1
14396,3,5,10.0,2,10,3,1,0,0,0,3.044522437723423,12.079250126573015,0.0,1,1
14397,3,7,6.0,1,4,0,1,1,0,0,4.110873864173311,11.131196414538648,0.0,3,1
14398,3,2,13.0,2,1,3,1,0,0,0,3.4657359027997265,12.144452528372636,0.0,2,1
14399,3,4,14.0,1,8,0,1,1,0,1,3.871201010907891,12.06902651200543,0.0,2,2
14400,3,3,9.0,2,2,1,1,1,0,0,3.5263605246161616,12.226130142305152,0.0,2,1
14401,6,4,14.0,2,8,1,1,1,0,0,3.295836866004329,12.544749592846829,0.0,2,1
14402,6,2,13.0,2,1,1,0,0,0,0,3.1780538303479458,11.899187366093956,0.0,1,1
14403,4,2,13.0,2,8,1,2,1,0,0,3.5263605246161616,11.284593476966894,0.0,4,1
14404,4,3,9.0,1,3,0,1,1,0,1,3.4011973816621555,11.94177501331113,0.0,3,1
14405,3,2,13.0,1,10,0,1,1,0,1,4.07753744390572,12.336469129459209,0.0,2,1
14406,3,5,10.0,2,6,1,1,1,0,0,3.1780538303479458,12.12724045488517,0.0,2,1
14407,3,5,10.0,2,5,3,1,0,0,0,2.995732273553991,12.168946936322813,0.0,2,1
14408,3,6,15.0,1,8,0,1,1,0,1,3.871201010907891,11.606543304483287,7.589841512182657,3,1
14409,3,5,10.0,2,3,1,1,0,0,1,3.871201010907891,11.98696469023332,0.0,2,2
14411,3,5,10.0,2,5,1,1,1,0,0,2.995732273553991,11.967783730014313,0.0,2,1
14412,3,2,13.0,1,8,0,0,1,0,0,3.6635616461296463,12.076425129454678,0.0,4,2
14413,3,4,14.0,3,3,4,1,1,4934,1,3.7612001156935624,11.558472279926198,0.0,2,1
14414,3,3,9.0,2,1,3,1,0,0,0,2.8903717578961645,11.274883988618907,0.0,1,1
14415,3,3,9.0,1,2,0,1,1,0,1,3.6375861597263857,12.247013033041702,0.0,2,1
14416,3,3,9.0,2,7,4,0,0,0,0,3.2188758248682006,12.440365808273034,0.0,2,1
14417,3,0,12.0,2,2,1,1,1,4787,1,3.4011973816621555,12.71113871485982,0.0,3,1
14418,2,7,3.0,2,5,2,1,1,0,1,3.091042453358316,12.01233618592092,0.0,2,2
14419,5,7,4.0,1,4,0,1,1,0,0,3.5553480614894135,11.766605980745995,0.0,2,1
14420,3,2,13.0,1,8,0,1,1,0,1,3.5263605246161616,11.48989222485951,0.0,2,1
14421,3,3,9.0,1,8,0,1,1,0,0,3.258096538021482,12.739012927669831,0.0,2,1
14422,3,5,10.0,1,11,0,1,1,0,1,4.07753744390572,12.414151288811487,0.0,2,1
14423,3,7,7.0,2,5,3,1,1,0,0,2.8903717578961645,11.839037072291662,0.0,2,1
14424,2,2,13.0,2,8,1,1,0,0,0,3.4339872044851463,12.373648517115786,0.0,2,2
14425,5,3,9.0,1,2,0,2,1,0,0,3.6888794541139363,11.997275687922885,0.0,4,2
14426,3,2,13.0,1,10,0,1,1,0,1,3.912023005428146,12.251619460486143,0.0,2,1
14427,1,2,13.0,1,1,0,1,1,0,1,3.4657359027997265,11.331559451499306,0.0,2,1
14429,3,7,8.0,1,2,0,1,1,0,0,3.4011973816621555,11.868324595404909,0.0,3,1
14430,2,7,6.0,2,9,3,1,0,0,0,2.833213344056216,12.048927486722587,7.3796321526095525,2,1
14431,1,5,10.0,1,1,0,1,1,0,1,3.6635616461296463,12.354647811024245,0.0,2,1
14432,3,7,7.0,1,12,0,1,1,0,0,4.204692619390966,11.723129662750436,0.0,2,1
14433,3,7,8.0,2,1,1,1,0,0,0,2.9444389791664403,11.068386832875927,0.0,2,1
14434,0,5,10.0,2,0,3,1,1,0,0,2.9444389791664403,12.203544452341339,0.0,4,1
14435,3,7,7.0,3,7,1,0,0,0,0,4.127134385045092,12.940431344736002,0.0,1,1
14436,3,7,5.0,2,5,3,1,1,0,0,3.1780538303479458,12.906140820658678,0.0,0,1
14437,4,6,15.0,1,8,0,1,1,99999,1,4.04305126783455,11.976835566327404,0.0,4,1
14438,3,5,10.0,2,1,1,1,0,0,0,3.1354942159291497,12.073586420813053,0.0,2,1
14439,2,5,10.0,1,2,0,1,1,0,0,3.58351893845611,11.023518808577538,0.0,2,1
14440,3,3,9.0,2,10,1,1,1,0,0,4.007333185232471,11.665148573940149,0.0,2,1
14441,1,3,9.0,1,1,0,1,1,0,0,3.8501476017100584,12.032367857523303,0.0,4,1
14442,3,2,13.0,1,1,0,1,1,0,1,3.332204510175204,10.84857951821591,7.543273346705446,2,1
14443,3,7,8.0,1,12,0,1,1,0,0,4.143134726391533,12.349406462030563,0.0,2,2
14444,2,5,10.0,2,1,3,1,0,0,0,2.995732273553991,12.768099809474426,0.0,0,1
14445,3,3,9.0,2,2,1,2,1,0,0,3.58351893845611,11.997275687922885,0.0,4,2
14446,3,1,11.0,0,8,1,1,0,0,0,3.6109179126442243,11.6362044811304,0.0,2,1
14447,3,0,12.0,2,8,1,1,1,0,1,3.2188758248682006,12.26807514117174,0.0,3,1
14448,2,3,9.0,1,7,0,1,1,0,0,4.02535169073515,12.497857539885784,0.0,2,1
14449,3,3,9.0,3,6,4,1,0,0,0,3.912023005428146,12.290308089848029,0.0,2,1
14450,3,3,9.0,1,1,0,0,1,0,1,3.7612001156935624,12.409242034836966,0.0,2,1
14451,6,6,16.0,1,3,0,1,1,0,1,3.8918202981106265,12.121113706302983,0.0,3,1
14452,3,5,10.0,1,2,0,1,1,0,1,3.7612001156935624,10.690694130998745,0.0,2,1
14453,4,5,10.0,1,3,0,1,1,0,1,3.4011973816621555,12.2281765444371,0.0,2,1
14454,3,2,13.0,1,8,5,1,0,0,1,3.367295829986474,11.831204635399386,0.0,2,1
14455,3,7,3.0,1,6,0,1,1,0,0,3.8066624897703196,12.365858844518863,0.0,2,0
14456,3,5,10.0,1,10,0,1,1,0,1,3.7376696182833684,11.917783722315043,0.0,1,1
14457,3,5,10.0,2,3,3,1,0,0,0,3.295836866004329,11.900498120236804,0.0,2,1
14458,3,3,9.0,1,1,5,1,0,0,1,3.713572066704308,12.089550065166156,0.0,2,1
14460,3,4,14.0,2,7,1,1,0,0,0,3.2188758248682006,12.479064848237556,0.0,2,1
14461,0,7,5.0,2,0,4,1,0,0,0,4.127134385045092,12.221581755130943,0.0,2,2
14462,3,2,13.0,2,8,4,1,0,0,0,3.4339872044851463,12.55414872497354,0.0,2,1
14463,3,7,8.0,1,2,0,1,1,0,0,4.110873864173311,12.927933611211065,0.0,2,0
14464,5,5,10.0,1,2,0,2,1,0,1,3.367295829986474,12.158121129596982,7.303843225277704,4,1
14465,3,4,14.0,1,3,5,1,0,0,1,3.6635616461296463,12.09921656763201,7.789868559054706,4,1
14466,4,0,12.0,2,8,2,0,0,0,0,3.367295829986474,11.839325720482037,0.0,2,1
14467,5,2,13.0,0,10,1,1,0,0,0,3.8501476017100584,11.573568910138913,0.0,3,1
14468,3,2,13.0,1,3,0,1,1,0,1,3.9512437185814275,11.957502305934563,0.0,2,1
14469,3,2,13.0,2,3,3,1,1,0,0,3.367295829986474,12.176628386728279,0.0,2,1
14470,3,5,10.0,3,3,1,0,0,0,0,3.784189633918261,11.930187382957904,0.0,2,1
14471,3,3,9.0,1,3,5,1,0,0,0,3.4657359027997265,12.620976402449461,0.0,3,1
14472,3,3,9.0,2,1,1,1,0,0,0,4.007333185232471,11.431878086116907,0.0,3,1
14473,3,5,10.0,1,7,0,1,1,0,1,3.4339872044851463,11.639936898781853,0.0,2,1
14474,0,5,10.0,2,0,3,1,1,0,0,2.8903717578961645,12.123239799036945,0.0,1,1
14475,3,5,10.0,1,12,0,1,1,10605,1,4.204692619390966,12.542473451028817,0.0,0,1
14476,3,3,9.0,1,10,0,1,1,0,1,3.8501476017100584,11.538427505982572,0.0,2,1
14477,3,3,9.0,0,6,1,1,1,0,0,3.6109179126442243,12.584444010640222,0.0,2,1
14478,3,7,7.0,2,10,3,1,0,0,0,2.833213344056216,11.62027200717111,0.0,1,1
14480,5,3,9.0,1,4,0,1,1,0,0,3.912023005428146,12.075143578203775,0.0,3,1
14481,3,5,10.0,2,1,3,1,0,0,0,3.091042453358316,12.069456499943726,0.0,0,1
14482,3,3,9.0,1,4,0,1,1,0,1,3.5263605246161616,10.93357114768431,0.0,4,1
14483,1,5,10.0,1,2,0,1,1,0,1,3.828641396489095,12.715077612906711,0.0,2,1
14484,3,7,7.0,3,12,4,0,1,0,0,4.0943445622221,12.132151578985432,0.0,2,1
14485,3,1,11.0,1,8,5,1,0,0,0,3.6888794541139363,12.763986986825838,0.0,2,1
14486,3,5,10.0,1,1,0,0,1,0,0,3.1780538303479458,11.907127380799682,0.0,2,1
14487,2,1,11.0,3,8,1,1,0,0,0,4.189654742026425,10.911919812973826,0.0,1,1
14488,6,6,16.0,1,8,0,1,1,0,1,3.970291913552122,12.416414605007175,0.0,3,1
14489,3,2,13.0,1,11,0,1,1,0,1,3.7376696182833684,11.538651689541108,0.0,2,1
14490,3,2,13.0,2,10,1,1,0,0,0,3.091042453358316,10.846653878415637,0.0,1,1
14491,3,4,14.0,1,3,5,1,0,0,0,3.912023005428146,12.36466914233707,7.303843225277704,2,1
14492,3,7,4.0,3,7,1,1,0,0,0,4.276666119016055,12.501949796409196,0.0,6,2
14493,3,3,9.0,1,7,5,1,0,0,0,4.0943445622221,10.911445472936107,0.0,2,1
14494,3,7,4.0,1,12,0,0,1,0,0,3.9318256327243257,11.581732985947502,0.0,2,1
14495,3,3,9.0,2,8,1,1,0,0,0,3.367295829986474,12.529405364099718,0.0,3,1
14496,3,5,10.0,1,10,0,1,1,0,0,3.9889840465642745,12.209980001861155,0.0,2,1
14497,2,4,14.0,0,8,1,1,0,0,0,3.5263605246161616,11.572787443106709,0.0,3,1
14498,3,2,13.0,1,1,5,1,0,0,1,3.258096538021482,12.877355023972278,0.0,2,1
14500,5,3,9.0,1,4,0,1,1,0,1,3.9512437185814275,12.183121266113066,0.0,6,1
14501,3,0,12.0,2,2,1,1,1,0,0,3.58351893845611,12.424034796543943,0.0,2,1
14502,3,3,9.0,3,6,4,1,0,0,0,3.8918202981106265,11.67074085012595,0.0,2,1
14503,3,7,7.0,2,4,4,1,1,2463,0,3.1780538303479458,12.343191968826481,0.0,2,1
14504,3,3,9.0,2,5,3,1,1,0,0,3.7612001156935624,11.793530050996738,0.0,2,2
14505,4,2,13.0,1,10,0,1,1,0,0,3.9512437185814275,10.840521645548183,0.0,3,1
14506,3,5,10.0,2,1,3,1,0,0,0,2.9444389791664403,11.961367045044451,0.0,2,1
14507,3,5,10.0,2,10,1,1,0,0,0,3.332204510175204,12.777320517695305,0.0,2,1
14508,3,7,6.0,2,10,2,0,0,0,0,2.833213344056216,11.67461054691374,0.0,0,1
14509,3,7,5.0,1,2,0,1,1,0,0,3.4011973816621555,11.93076700147977,0.0,2,1
14511,6,0,12.0,2,1,1,1,0,3325,0,3.4339872044851463,12.1489730534896,0.0,2,1
14512,0,5,10.0,2,0,1,1,0,0,0,3.044522437723423,11.908400841449025,0.0,2,1
14513,0,3,9.0,2,0,3,1,0,1055,0,2.9444389791664403,10.527606146685637,0.0,0,1
14514,3,2,13.0,2,8,1,1,1,0,0,3.258096538021482,12.399861533765023,0.0,2,1
14515,3,3,9.0,1,12,0,1,1,0,0,3.9889840465642745,11.935916099944212,0.0,4,1
14516,3,3,9.0,3,7,4,1,0,0,0,3.58351893845611,12.232514946035698,0.0,1,1
14517,3,3,9.0,1,8,0,1,1,0,0,4.110873864173311,11.761580805453162,0.0,2,1
14518,3,2,13.0,2,8,3,1,1,0,0,3.58351893845611,11.398658739841407,0.0,3,1
14519,3,5,10.0,2,10,1,1,1,0,0,3.2188758248682006,12.479825657470915,0.0,2,1
14520,3,3,9.0,2,12,1,1,1,0,0,3.295836866004329,10.569212147518101,7.537430036586509,5,1
14521,4,3,9.0,1,2,0,1,1,0,0,4.110873864173311,11.10667004464762,0.0,2,1
14522,3,3,9.0,1,2,0,1,1,0,0,3.6109179126442243,10.43840072783118,0.0,4,1
14523,4,1,11.0,1,3,0,1,1,0,1,3.970291913552122,11.81194799071601,0.0,2,2
14524,3,7,7.0,0,2,3,1,1,0,0,3.4657359027997265,12.23825421889083,0.0,3,1
14525,3,2,13.0,1,2,2,1,1,0,0,3.295836866004329,12.920548249551395,0.0,3,1
14527,2,3,9.0,1,2,0,1,1,0,0,3.9512437185814275,12.628240810985009,7.62657020629066,2,1
14528,3,7,6.0,1,5,0,1,1,0,1,4.174387269895637,10.497062985697864,0.0,1,1
14529,3,7,6.0,2,10,3,1,0,0,0,2.833213344056216,11.843544892987634,0.0,0,1
14530,3,6,15.0,1,8,0,1,1,0,0,4.2626798770413155,12.120939503552318,0.0,1,1
14531,2,1,11.0,2,2,3,1,0,0,0,3.5263605246161616,12.774987916070767,0.0,2,1
14533,3,7,7.0,1,1,0,1,1,0,0,4.060443010546419,11.377437874523483,0.0,3,1
14534,3,3,9.0,0,8,1,1,0,0,0,4.143134726391533,12.224810981178672,0.0,5,1
14535,3,2,13.0,2,10,3,1,0,0,0,3.1354942159291497,12.296365715204495,0.0,4,1
14536,2,0,12.0,1,9,0,1,1,0,0,3.6888794541139363,11.504742072162209,0.0,2,1
14537,3,3,9.0,3,7,2,0,0,0,0,3.8501476017100584,11.954458886740076,0.0,2,1
14539,3,5,10.0,3,10,1,1,0,0,0,3.58351893845611,10.685126264117057,0.0,1,1
14540,5,3,9.0,2,1,3,2,0,0,0,2.9444389791664403,11.205231143253117,0.0,2,1
14542,2,5,10.0,2,9,1,0,1,0,0,3.4011973816621555,11.889250083331977,7.5883236773352225,2,1
14543,3,2,13.0,1,10,0,1,1,0,0,3.6375861597263857,12.115102533989726,0.0,3,2
14544,6,0,12.0,1,12,0,1,1,0,0,3.8501476017100584,12.632884939124136,0.0,2,1
14545,3,3,9.0,3,1,1,1,1,0,0,3.4011973816621555,11.72819812190387,0.0,2,1
14546,3,5,10.0,1,3,0,1,1,0,1,3.7612001156935624,12.518069210313383,0.0,3,1
14547,3,1,11.0,1,10,0,1,1,0,0,3.6888794541139363,12.800730096871593,0.0,3,1
14548,3,3,9.0,3,10,1,1,0,0,0,3.713572066704308,11.63304355005328,0.0,2,1
14549,5,5,10.0,2,12,1,1,1,0,0,3.332204510175204,12.294792978089703,7.47477218239787,2,1
14550,3,5,10.0,2,5,3,1,1,0,0,3.091042453358316,12.633882897631882,0.0,3,1
14551,3,1,11.0,0,3,1,1,0,0,0,4.174387269895637,12.31407466933145,0.0,2,1
14552,1,2,13.0,0,3,4,1,1,0,1,3.871201010907891,10.407560427729408,0.0,4,1
14553,3,3,9.0,3,3,1,1,0,0,0,3.9889840465642745,12.53655914618141,0.0,2,1
14554,3,2,13.0,2,10,3,1,1,0,0,3.1780538303479458,12.113639323599088,0.0,2,1
14555,3,7,6.0,3,6,1,0,1,0,0,4.143134726391533,12.076971425184967,0.0,2,1
14556,2,6,16.0,0,8,1,1,0,10520,1,3.970291913552122,12.28622765458998,0.0,2,1
14557,3,7,6.0,1,3,0,1,1,0,0,4.007333185232471,11.53329655811006,0.0,3,1
14558,3,3,9.0,0,9,1,1,1,0,0,3.332204510175204,12.8731658497645,0.0,2,1
14559,3,7,4.0,1,5,0,1,1,0,0,3.2188758248682006,12.24469221649523,0.0,2,0
14560,3,2,13.0,1,8,5,1,0,5013,0,3.6635616461296463,12.299030059750901,0.0,2,1
14561,0,2,13.0,2,0,1,1,1,0,0,3.1354942159291497,11.894091049884926,0.0,3,1
14562,1,2,13.0,2,11,1,2,1,0,0,3.258096538021482,10.865172211700168,0.0,4,1
14563,3,5,10.0,0,1,4,1,0,0,0,3.8066624897703196,11.888872503340602,0.0,3,1
14564,0,7,6.0,2,0,3,1,1,0,0,2.833213344056216,12.338735536115962,0.0,2,1
14565,3,3,9.0,2,7,1,0,1,0,0,3.4339872044851463,12.613825135584472,0.0,2,1
14566,1,3,9.0,1,12,0,1,1,0,0,3.6375861597263857,12.42488282132011,7.62657020629066,2,1
14567,0,5,10.0,2,0,1,1,1,0,0,2.9444389791664403,12.642015227622881,0.0,2,1
14568,3,7,3.0,1,6,5,2,0,0,0,3.7612001156935624,11.874661579550105,7.6638772587034705,5,2
14569,3,3,9.0,2,2,3,1,1,0,0,2.9444389791664403,12.422550027225189,0.0,2,1
14570,3,5,10.0,2,4,1,1,0,0,0,3.258096538021482,12.050085280027957,0.0,2,1
14571,0,5,10.0,2,0,1,0,1,0,0,3.367295829986474,11.73734020797781,0.0,2,2
14572,3,3,9.0,0,7,3,1,1,0,0,3.6635616461296463,11.703421849952193,0.0,2,1
14573,0,5,10.0,2,0,3,1,0,0,0,2.995732273553991,11.481042564102502,0.0,0,1
14574,3,2,13.0,2,8,1,1,1,0,0,3.367295829986474,12.14061103180704,0.0,2,1
14575,3,6,15.0,2,8,3,2,0,0,0,3.4011973816621555,11.97161533431569,0.0,2,2
14576,3,3,9.0,2,10,3,1,0,0,0,3.4965075614664802,11.812185256232064,0.0,1,1
14577,4,7,4.0,1,6,0,1,1,0,1,3.9889840465642745,11.73939946418089,0.0,2,1
14578,2,7,5.0,1,7,0,1,1,0,0,3.9889840465642745,12.091536831936894,0.0,2,1
14580,0,5,10.0,2,0,3,1,1,0,0,3.1780538303479458,10.414483161853756,0.0,1,1
14581,0,7,8.0,2,0,3,0,1,0,0,2.8903717578961645,12.76164598806764,0.0,1,1
14582,3,7,8.0,2,7,3,1,1,0,0,2.833213344056216,12.253194752598908,0.0,1,1
14583,3,5,10.0,1,10,0,1,1,0,0,3.828641396489095,12.142680134139178,0.0,3,1
14584,3,4,14.0,1,8,0,1,1,0,1,3.7376696182833684,11.58768037067445,0.0,2,1
14586,5,3,9.0,1,3,0,1,1,0,0,4.174387269895637,12.073694872944385,0.0,1,1
14587,2,4,14.0,1,1,0,1,1,0,1,3.8918202981106265,12.282547457364881,0.0,2,2
14588,3,5,10.0,1,6,0,1,1,0,0,3.58351893845611,12.028380357119882,0.0,3,1
14589,6,1,11.0,2,2,1,1,1,0,0,3.6888794541139363,12.50518785981842,0.0,2,1
14590,3,5,10.0,1,10,0,1,1,0,0,3.7376696182833684,12.208938534943218,0.0,2,1
14591,3,3,9.0,1,6,0,1,1,3411,0,3.828641396489095,12.050751280718575,0.0,2,2
14592,3,2,13.0,1,3,0,1,1,15024,1,3.784189633918261,12.214650748180013,0.0,3,1
14593,3,1,11.0,0,1,4,1,0,0,0,3.295836866004329,12.123114859808853,0.0,2,1
14594,3,3,9.0,1,2,0,1,1,0,0,3.9512437185814275,12.239807183259803,0.0,2,1
14595,3,1,11.0,0,2,4,1,0,0,0,3.6888794541139363,10.662024454360006,0.0,2,1
14596,3,1,11.0,1,1,0,1,1,0,1,3.58351893845611,11.649246712328466,0.0,2,1
14597,3,5,10.0,1,5,0,1,1,0,1,3.258096538021482,12.261620874829612,0.0,2,1
14598,2,0,12.0,3,8,4,1,1,0,0,3.332204510175204,12.028953532527243,0.0,2,1
14599,6,2,13.0,0,8,1,1,0,0,0,3.58351893845611,10.502241632645898,0.0,3,1
14600,3,5,10.0,2,1,4,0,0,0,0,3.4339872044851463,12.336600782894896,0.0,2,1
14601,6,5,10.0,2,7,1,1,1,0,0,3.1354942159291497,10.481027453764323,0.0,3,1
14602,3,3,9.0,2,9,3,2,1,0,0,3.1354942159291497,12.13786339550314,0.0,2,1
14603,3,3,9.0,1,12,0,1,1,0,1,3.912023005428146,12.5108404224896,0.0,2,1
14604,3,3,9.0,2,7,1,1,1,0,0,3.713572066704308,12.915592558407894,0.0,0,2
14605,3,4,14.0,1,8,0,1,1,0,1,3.7376696182833684,12.039917701973009,0.0,2,1
14606,5,2,13.0,1,8,0,1,1,0,1,3.58351893845611,11.927165295683148,0.0,3,1
14609,3,2,13.0,1,3,0,1,1,0,1,3.9889840465642745,12.130308687603948,0.0,4,1
14610,5,2,13.0,1,8,0,1,1,0,1,3.9512437185814275,12.71971330336722,0.0,4,1
14611,5,0,12.0,1,3,0,1,1,0,1,4.007333185232471,11.250274159310356,0.0,3,1
14612,3,3,9.0,1,12,0,1,1,0,0,3.4965075614664802,12.120580114509815,0.0,1,1
14613,3,7,6.0,0,2,3,1,1,0,0,3.091042453358316,12.966144560455035,0.0,2,1
14614,3,5,10.0,2,10,3,1,1,0,0,3.258096538021482,11.800904993177658,0.0,2,1
14615,3,3,9.0,2,2,1,1,1,0,0,3.4011973816621555,12.32108295183398,0.0,2,1
14616,3,5,10.0,2,1,3,0,0,0,0,3.6375861597263857,10.87039535020681,0.0,2,1
14617,3,3,9.0,1,3,0,1,1,0,1,3.6109179126442243,12.05029564395833,7.543273346705446,3,1
14619,4,2,13.0,3,7,4,1,0,0,0,4.204692619390966,11.665792464088984,0.0,2,1
14620,3,3,9.0,2,1,1,1,0,0,0,3.58351893845611,12.037872904853703,0.0,2,1
14621,3,3,9.0,1,11,0,1,1,0,1,3.4011973816621555,12.08562105243951,0.0,2,1
14622,3,5,10.0,3,2,1,0,1,0,0,3.713572066704308,11.733176837965843,0.0,2,1
14623,3,2,13.0,1,10,0,1,1,0,1,3.6888794541139363,11.39892775591674,0.0,2,1
14624,3,5,10.0,2,10,3,1,0,0,0,3.1780538303479458,12.132539123732862,0.0,2,1
14625,6,3,9.0,1,12,0,0,1,0,0,3.5263605246161616,12.536735181331414,0.0,2,1
14626,0,7,6.0,0,0,1,1,1,0,0,3.5553480614894135,12.012888301721514,0.0,6,1
14627,5,2,13.0,2,8,1,1,1,0,0,3.7376696182833684,12.121413046396382,0.0,3,2
14628,3,2,13.0,1,3,0,1,1,0,1,3.5263605246161616,11.978682590568532,0.0,3,1
14629,3,3,9.0,2,1,1,1,0,0,0,4.060443010546419,12.323206581678157,0.0,2,1
14630,3,5,10.0,0,1,1,1,0,0,0,3.4339872044851463,11.921326259730488,0.0,3,1
14631,3,5,10.0,2,10,3,0,0,0,0,2.995732273553991,12.365099986521047,0.0,1,1
14632,4,3,9.0,1,10,0,1,1,0,1,4.060443010546419,12.071763807916454,0.0,3,1
14633,4,3,9.0,1,3,5,2,0,15024,1,3.828641396489095,12.676463699717173,0.0,2,1
14634,2,5,10.0,1,4,0,1,1,0,1,3.713572066704308,11.39832236794547,0.0,2,1
14635,4,5,10.0,1,2,0,1,1,0,0,3.4965075614664802,11.956206453762617,0.0,4,2
14636,6,3,9.0,0,3,1,1,1,0,0,3.970291913552122,12.546373258842353,6.996681488176538,2,1
14637,3,5,10.0,3,2,1,1,1,0,0,3.1354942159291497,12.189302814654202,0.0,2,1
14638,3,7,5.0,1,7,0,1,1,0,0,3.970291913552122,12.112783422216896,0.0,2,2
14639,3,1,11.0,1,11,0,1,1,0,1,3.5553480614894135,11.552011553677431,0.0,2,1
14640,3,3,9.0,1,2,0,1,1,0,1,3.970291913552122,12.02963971668422,0.0,2,1
14641,3,2,13.0,1,3,0,1,1,0,1,4.02535169073515,12.579844107571796,0.0,3,1
14642,3,5,10.0,0,7,1,1,0,0,0,4.007333185232471,12.038074024023404,0.0,1,1
14643,3,3,9.0,0,1,4,1,0,0,0,3.784189633918261,11.255617396373431,0.0,2,1
14644,3,5,10.0,0,1,1,1,0,0,0,3.8918202981106265,12.450844607363933,0.0,4,1
14645,6,3,9.0,0,9,1,1,1,0,1,3.713572066704308,12.810350360285781,0.0,2,1
14646,3,5,10.0,1,3,0,1,1,0,1,3.8066624897703196,11.572259843015331,0.0,2,1
14647,3,7,5.0,0,2,1,1,1,0,0,3.7376696182833684,12.834121148093985,0.0,2,1
14648,3,5,10.0,1,2,0,0,1,0,1,3.713572066704308,12.958615457713273,0.0,3,1
14649,3,6,16.0,1,8,0,1,1,0,1,3.7376696182833684,11.895865443132795,7.551186867296149,3,1
14650,3,0,12.0,1,8,0,1,1,0,1,3.4965075614664802,12.28977020455174,0.0,2,1
14651,3,3,9.0,0,1,4,1,0,0,0,3.8066624897703196,11.526039104115611,0.0,2,1
14652,3,7,7.0,3,6,4,0,1,0,0,3.9512437185814275,11.787757832442939,0.0,2,1
14653,1,5,10.0,1,3,5,0,0,0,1,3.4965075614664802,11.713577978448907,0.0,2,1
14655,3,3,9.0,2,5,3,1,0,0,0,2.995732273553991,12.069055183620819,0.0,2,1
14656,3,3,9.0,1,1,5,1,0,0,0,2.995732273553991,12.308904466733344,0.0,2,0
